timestamp,complaint_type,borough,status
12/28/2015 10:36:07 AM,Illegal Parking,QUEENS,Closed
12/28/2015 10:34:55 AM,Blocked Driveway,BROOKLYN,Closed
12/28/2015 10:32:30 AM,Illegal Parking,QUEENS,Closed
12/28/2015 10:29:36 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 10:28:02 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 10:27:18 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 10:23:53 AM,Blocked Driveway,BRONX,Closed
12/28/2015 10:22:56 AM,Blocked Driveway,QUEENS,Closed
12/28/2015 10:21:42 AM,Illegal Parking,QUEENS,Closed
12/28/2015 10:21:33 AM,Derelict Vehicle,QUEENS,Closed
12/28/2015 10:20:37 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 10:20:30 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 10:19:45 AM,Blocked Driveway,BROOKLYN,Closed
12/28/2015 10:19:18 AM,Illegal Parking,QUEENS,Closed
12/28/2015 10:18:26 AM,Illegal Parking,QUEENS,Closed
12/28/2015 10:17:10 AM,Blocked Driveway,QUEENS,Closed
12/28/2015 10:13:52 AM,Illegal Parking,BRONX,Closed
12/28/2015 10:13:20 AM,Derelict Vehicle,QUEENS,Closed
12/28/2015 10:12:06 AM,Animal Abuse,QUEENS,Closed
12/28/2015 10:08:50 AM,Illegal Parking,QUEENS,Closed
12/28/2015 10:06:26 AM,Blocked Driveway,BROOKLYN,Closed
12/28/2015 10:05:09 AM,Blocked Driveway,BROOKLYN,Closed
12/28/2015 10:02:36 AM,Derelict Vehicle,BRONX,Closed
12/28/2015 10:00:59 AM,Blocked Driveway,STATEN ISLAND,Closed
12/28/2015 10:00:23 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 09:58:42 AM,Blocked Driveway,BROOKLYN,Closed
12/28/2015 09:57:38 AM,Illegal Parking,MANHATTAN,Closed
12/28/2015 09:57:20 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 09:57:19 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 09:56:04 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 09:55:56 AM,Derelict Vehicle,BRONX,Closed
12/28/2015 09:55:43 AM,Blocked Driveway,QUEENS,Closed
12/28/2015 09:55:36 AM,Blocked Driveway,BROOKLYN,Closed
12/28/2015 09:51:47 AM,Derelict Vehicle,MANHATTAN,Closed
12/28/2015 09:47:40 AM,Vending,MANHATTAN,Closed
12/28/2015 09:47:23 AM,Blocked Driveway,QUEENS,Closed
12/28/2015 09:45:54 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 09:44:21 AM,Derelict Vehicle,QUEENS,Closed
12/28/2015 09:44:14 AM,Noise - Park,BROOKLYN,Closed
12/28/2015 09:43:39 AM,Blocked Driveway,QUEENS,Closed
12/28/2015 09:43:21 AM,Blocked Driveway,BRONX,Closed
12/28/2015 09:41:43 AM,Illegal Parking,BRONX,Closed
12/28/2015 09:41:11 AM,Blocked Driveway,BROOKLYN,Closed
12/28/2015 09:39:36 AM,Blocked Driveway,QUEENS,Closed
12/28/2015 09:39:19 AM,Derelict Vehicle,BROOKLYN,Closed
12/28/2015 09:38:36 AM,Animal Abuse,QUEENS,Closed
12/28/2015 09:35:40 AM,Blocked Driveway,QUEENS,Closed
12/28/2015 09:33:55 AM,Blocked Driveway,BROOKLYN,Closed
12/28/2015 09:30:37 AM,Blocked Driveway,BROOKLYN,Closed
12/28/2015 09:29:58 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 09:29:43 AM,Animal Abuse,QUEENS,Closed
12/28/2015 09:28:49 AM,Illegal Parking,STATEN ISLAND,Closed
12/28/2015 09:26:49 AM,Animal Abuse,MANHATTAN,Closed
12/28/2015 09:26:48 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 09:26:34 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 09:25:41 AM,Derelict Vehicle,BROOKLYN,Closed
12/28/2015 09:24:39 AM,Noise - Street/Sidewalk,BROOKLYN,Closed
12/28/2015 09:22:30 AM,Illegal Parking,QUEENS,Closed
12/28/2015 09:22:19 AM,Blocked Driveway,QUEENS,Closed
12/28/2015 09:21:48 AM,Illegal Parking,QUEENS,Closed
12/28/2015 09:18:40 AM,Blocked Driveway,BROOKLYN,Closed
12/28/2015 09:16:07 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 09:15:52 AM,Blocked Driveway,QUEENS,Closed
12/28/2015 09:15:26 AM,Illegal Parking,MANHATTAN,Closed
12/28/2015 09:14:58 AM,Illegal Parking,QUEENS,Closed
12/28/2015 09:14:04 AM,Derelict Vehicle,QUEENS,Closed
12/28/2015 09:11:48 AM,Derelict Vehicle,QUEENS,Closed
12/28/2015 09:11:47 AM,Noise - Vehicle,MANHATTAN,Closed
12/28/2015 09:11:45 AM,Derelict Vehicle,QUEENS,Closed
12/28/2015 09:10:28 AM,Blocked Driveway,BRONX,Closed
12/28/2015 09:07:50 AM,Derelict Vehicle,QUEENS,Closed
12/28/2015 09:07:17 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 09:07:10 AM,Blocked Driveway,BROOKLYN,Closed
12/28/2015 09:06:46 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 09:06:38 AM,Blocked Driveway,QUEENS,Closed
12/28/2015 09:05:24 AM,Blocked Driveway,BRONX,Closed
12/28/2015 09:05:17 AM,Blocked Driveway,BROOKLYN,Closed
12/28/2015 09:03:45 AM,Blocked Driveway,BROOKLYN,Closed
12/28/2015 09:01:17 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 08:59:10 AM,Blocked Driveway,BRONX,Closed
12/28/2015 08:57:44 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 08:56:08 AM,Homeless Encampment,MANHATTAN,Closed
12/28/2015 08:54:55 AM,Derelict Vehicle,BROOKLYN,Closed
12/28/2015 08:54:16 AM,Derelict Vehicle,BROOKLYN,Closed
12/28/2015 08:52:45 AM,Illegal Parking,BRONX,Closed
12/28/2015 08:51:37 AM,Illegal Parking,BRONX,Closed
12/28/2015 08:50:05 AM,Derelict Vehicle,QUEENS,Closed
12/28/2015 08:49:39 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 08:49:21 AM,Homeless Encampment,MANHATTAN,Closed
12/28/2015 08:47:55 AM,Illegal Parking,MANHATTAN,Closed
12/28/2015 08:47:06 AM,Illegal Parking,QUEENS,Closed
12/28/2015 08:40:30 AM,Illegal Parking,BRONX,Closed
12/28/2015 08:39:39 AM,Illegal Parking,BRONX,Closed
12/28/2015 08:38:42 AM,Blocked Driveway,QUEENS,Closed
12/28/2015 08:37:03 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 08:36:52 AM,Derelict Vehicle,BROOKLYN,Closed
12/28/2015 08:34:08 AM,Blocked Driveway,QUEENS,Closed
12/28/2015 08:31:14 AM,Illegal Parking,QUEENS,Closed
12/28/2015 08:30:32 AM,Blocked Driveway,BROOKLYN,Closed
12/28/2015 08:28:28 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 08:28:26 AM,Blocked Driveway,BROOKLYN,Closed
12/28/2015 08:28:02 AM,Blocked Driveway,QUEENS,Closed
12/28/2015 08:27:56 AM,Blocked Driveway,QUEENS,Closed
12/28/2015 08:24:18 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 08:23:40 AM,Noise - Commercial,MANHATTAN,Closed
12/28/2015 08:20:05 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 08:19:21 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 08:17:31 AM,Animal Abuse,QUEENS,Closed
12/28/2015 08:17:06 AM,Traffic,BROOKLYN,Closed
12/28/2015 08:16:42 AM,Blocked Driveway,BROOKLYN,Closed
12/28/2015 08:14:06 AM,Derelict Vehicle,BROOKLYN,Closed
12/28/2015 08:13:25 AM,Blocked Driveway,BROOKLYN,Closed
12/28/2015 08:12:53 AM,Illegal Parking,QUEENS,Closed
12/28/2015 08:10:01 AM,Blocked Driveway,QUEENS,Closed
12/28/2015 08:04:55 AM,Noise - Commercial,BROOKLYN,Closed
12/28/2015 08:01:31 AM,Derelict Vehicle,BROOKLYN,Closed
12/28/2015 08:01:22 AM,Blocked Driveway,QUEENS,Closed
12/28/2015 07:53:59 AM,Illegal Parking,BRONX,Closed
12/28/2015 07:51:59 AM,Illegal Parking,MANHATTAN,Closed
12/28/2015 07:50:39 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 07:47:43 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 07:47:25 AM,Blocked Driveway,QUEENS,Closed
12/28/2015 07:46:30 AM,Blocked Driveway,BRONX,Closed
12/28/2015 07:39:05 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 07:37:12 AM,Blocked Driveway,BRONX,Closed
12/28/2015 07:36:09 AM,Blocked Driveway,MANHATTAN,Closed
12/28/2015 07:35:41 AM,Blocked Driveway,QUEENS,Closed
12/28/2015 07:33:07 AM,Blocked Driveway,QUEENS,Closed
12/28/2015 07:29:28 AM,Derelict Vehicle,STATEN ISLAND,Closed
12/28/2015 07:29:10 AM,Blocked Driveway,BRONX,Closed
12/28/2015 07:28:32 AM,Blocked Driveway,BROOKLYN,Closed
12/28/2015 07:27:56 AM,Blocked Driveway,QUEENS,Closed
12/28/2015 07:26:04 AM,Blocked Driveway,MANHATTAN,Closed
12/28/2015 07:25:50 AM,Noise - Commercial,MANHATTAN,Closed
12/28/2015 07:21:57 AM,Blocked Driveway,BROOKLYN,Closed
12/28/2015 07:21:19 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 07:21:08 AM,Blocked Driveway,QUEENS,Closed
12/28/2015 07:20:50 AM,Blocked Driveway,BROOKLYN,Closed
12/28/2015 07:19:21 AM,Blocked Driveway,BRONX,Closed
12/28/2015 07:18:29 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 07:18:24 AM,Illegal Parking,MANHATTAN,Closed
12/28/2015 07:15:55 AM,Illegal Parking,STATEN ISLAND,Closed
12/28/2015 07:12:21 AM,Illegal Parking,STATEN ISLAND,Closed
12/28/2015 07:10:00 AM,Blocked Driveway,BRONX,Closed
12/28/2015 07:09:29 AM,Blocked Driveway,QUEENS,Closed
12/28/2015 07:08:34 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 07:04:28 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 07:01:04 AM,Noise - Vehicle,QUEENS,Closed
12/28/2015 06:54:45 AM,Derelict Vehicle,BROOKLYN,Closed
12/28/2015 06:43:55 AM,Illegal Parking,BRONX,Closed
12/28/2015 06:43:02 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 06:36:50 AM,Blocked Driveway,QUEENS,Closed
12/28/2015 06:30:07 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 06:27:24 AM,Noise - Vehicle,QUEENS,Closed
12/28/2015 06:23:10 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 06:22:05 AM,Noise - Commercial,BROOKLYN,Closed
12/28/2015 06:17:22 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 06:15:27 AM,Noise - Vehicle,BROOKLYN,Closed
12/28/2015 06:15:04 AM,Illegal Parking,BRONX,Closed
12/28/2015 06:14:59 AM,Derelict Vehicle,BROOKLYN,Closed
12/28/2015 06:10:23 AM,Blocked Driveway,BROOKLYN,Closed
12/28/2015 06:07:43 AM,Noise - Commercial,BROOKLYN,Closed
12/28/2015 06:05:21 AM,Noise - Vehicle,MANHATTAN,Closed
12/28/2015 05:50:34 AM,Blocked Driveway,QUEENS,Closed
12/28/2015 05:49:25 AM,Noise - Vehicle,BRONX,Closed
12/28/2015 05:48:27 AM,Noise - Vehicle,BROOKLYN,Closed
12/28/2015 05:36:51 AM,Illegal Parking,STATEN ISLAND,Closed
12/28/2015 05:28:10 AM,Blocked Driveway,QUEENS,Closed
12/28/2015 05:26:44 AM,Derelict Vehicle,QUEENS,Closed
12/28/2015 05:24:12 AM,Blocked Driveway,QUEENS,Closed
12/28/2015 05:23:13 AM,Blocked Driveway,QUEENS,Closed
12/28/2015 05:19:50 AM,Noise - Vehicle,BROOKLYN,Closed
12/28/2015 05:12:31 AM,Blocked Driveway,BROOKLYN,Closed
12/28/2015 05:02:17 AM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/28/2015 04:57:21 AM,Illegal Parking,QUEENS,Closed
12/28/2015 04:53:12 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 04:33:02 AM,Noise - Commercial,QUEENS,Closed
12/28/2015 04:31:58 AM,Blocked Driveway,QUEENS,Closed
12/28/2015 04:24:06 AM,Illegal Parking,QUEENS,Closed
12/28/2015 04:21:53 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 04:21:17 AM,Noise - Vehicle,BRONX,Closed
12/28/2015 04:13:29 AM,Blocked Driveway,BROOKLYN,Closed
12/28/2015 04:11:01 AM,Blocked Driveway,BRONX,Closed
12/28/2015 03:53:46 AM,Illegal Parking,QUEENS,Closed
12/28/2015 03:51:50 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 03:45:15 AM,Blocked Driveway,BROOKLYN,Closed
12/28/2015 03:44:20 AM,Blocked Driveway,BROOKLYN,Closed
12/28/2015 03:32:29 AM,Blocked Driveway,BROOKLYN,Closed
12/28/2015 03:28:21 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 03:11:44 AM,Noise - Commercial,MANHATTAN,Closed
12/28/2015 03:08:01 AM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/28/2015 03:07:28 AM,Illegal Parking,QUEENS,Closed
12/28/2015 02:55:44 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 02:44:22 AM,Noise - Street/Sidewalk,BRONX,Closed
12/28/2015 02:40:07 AM,Noise - Commercial,MANHATTAN,Closed
12/28/2015 02:35:47 AM,Noise - Commercial,MANHATTAN,Closed
12/28/2015 02:34:12 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 02:32:05 AM,Blocked Driveway,BROOKLYN,Closed
12/28/2015 02:25:05 AM,Blocked Driveway,QUEENS,Closed
12/28/2015 02:06:26 AM,Noise - Commercial,QUEENS,Closed
12/28/2015 02:05:57 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 01:57:53 AM,Noise - Commercial,BROOKLYN,Closed
12/28/2015 01:56:20 AM,Blocked Driveway,BROOKLYN,Closed
12/28/2015 01:54:06 AM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/28/2015 01:52:26 AM,Drinking,MANHATTAN,Closed
12/28/2015 01:51:52 AM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/28/2015 01:49:57 AM,Blocked Driveway,QUEENS,Closed
12/28/2015 01:48:52 AM,Derelict Vehicle,Unspecified,Closed
12/28/2015 01:46:51 AM,Noise - Commercial,QUEENS,Closed
12/28/2015 01:46:23 AM,Noise - Commercial,MANHATTAN,Closed
12/28/2015 01:38:11 AM,Noise - Commercial,QUEENS,Closed
12/28/2015 01:38:10 AM,Blocked Driveway,BRONX,Closed
12/28/2015 01:34:49 AM,Noise - Commercial,BROOKLYN,Closed
12/28/2015 01:25:39 AM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/28/2015 01:24:15 AM,Blocked Driveway,BRONX,Closed
12/28/2015 01:23:48 AM,Noise - Commercial,QUEENS,Closed
12/28/2015 01:21:27 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 01:21:06 AM,Illegal Parking,MANHATTAN,Closed
12/28/2015 01:15:31 AM,Noise - Commercial,BROOKLYN,Closed
12/28/2015 01:14:52 AM,Blocked Driveway,QUEENS,Closed
12/28/2015 01:13:54 AM,Illegal Parking,QUEENS,Closed
12/28/2015 01:12:01 AM,Noise - Commercial,MANHATTAN,Closed
12/28/2015 01:08:29 AM,Blocked Driveway,BROOKLYN,Closed
12/28/2015 01:07:52 AM,Noise - Commercial,MANHATTAN,Closed
12/28/2015 01:05:21 AM,Noise - Commercial,MANHATTAN,Closed
12/28/2015 01:02:31 AM,Illegal Parking,QUEENS,Closed
12/28/2015 01:00:00 AM,Noise - Commercial,BRONX,Closed
12/28/2015 12:57:40 AM,Blocked Driveway,QUEENS,Closed
12/28/2015 12:55:25 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 12:51:41 AM,Blocked Driveway,BRONX,Closed
12/28/2015 12:51:23 AM,Illegal Parking,MANHATTAN,Closed
12/28/2015 12:51:15 AM,Illegal Parking,MANHATTAN,Closed
12/28/2015 12:51:05 AM,Illegal Parking,QUEENS,Closed
12/28/2015 12:49:11 AM,Noise - Street/Sidewalk,BROOKLYN,Closed
12/28/2015 12:42:02 AM,Illegal Parking,QUEENS,Closed
12/28/2015 12:39:29 AM,Blocked Driveway,QUEENS,Closed
12/28/2015 12:37:28 AM,Blocked Driveway,QUEENS,Closed
12/28/2015 12:36:33 AM,Blocked Driveway,BROOKLYN,Closed
12/28/2015 12:34:59 AM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/28/2015 12:31:43 AM,Noise - Commercial,MANHATTAN,Closed
12/28/2015 12:31:34 AM,Noise - Commercial,MANHATTAN,Closed
12/28/2015 12:29:06 AM,Noise - Vehicle,BROOKLYN,Closed
12/28/2015 12:28:03 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 12:28:01 AM,Noise - Commercial,MANHATTAN,Closed
12/28/2015 12:27:44 AM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/28/2015 12:25:55 AM,Noise - Commercial,BROOKLYN,Closed
12/28/2015 12:23:45 AM,Illegal Parking,BRONX,Closed
12/28/2015 12:20:58 AM,Noise - Street/Sidewalk,BROOKLYN,Closed
12/28/2015 12:20:41 AM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/28/2015 12:20:35 AM,Noise - Commercial,Unspecified,Closed
12/28/2015 12:19:49 AM,Noise - Commercial,MANHATTAN,Closed
12/28/2015 12:16:37 AM,Blocked Driveway,BROOKLYN,Closed
12/28/2015 12:12:23 AM,Illegal Parking,BRONX,Closed
12/28/2015 12:11:39 AM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/28/2015 12:10:47 AM,Noise - Commercial,MANHATTAN,Closed
12/28/2015 12:09:54 AM,Noise - Commercial,MANHATTAN,Closed
12/28/2015 12:05:37 AM,Noise - Vehicle,BRONX,Closed
12/28/2015 12:05:14 AM,Illegal Parking,BROOKLYN,Closed
12/28/2015 12:01:23 AM,Blocked Driveway,BRONX,Closed
12/27/2015 11:58:22 PM,Blocked Driveway,BRONX,Closed
12/27/2015 11:57:03 PM,Blocked Driveway,QUEENS,Closed
12/27/2015 11:54:37 PM,Noise - Vehicle,QUEENS,Closed
12/27/2015 11:48:44 PM,Blocked Driveway,MANHATTAN,Closed
12/27/2015 11:48:39 PM,Noise - Street/Sidewalk,BROOKLYN,Closed
12/27/2015 11:47:35 PM,Blocked Driveway,QUEENS,Closed
12/27/2015 11:46:21 PM,Blocked Driveway,BRONX,Closed
12/27/2015 11:43:30 PM,Noise - Street/Sidewalk,STATEN ISLAND,Closed
12/27/2015 11:43:14 PM,Noise - Commercial,MANHATTAN,Closed
12/27/2015 11:43:13 PM,Blocked Driveway,BROOKLYN,Closed
12/27/2015 11:42:58 PM,Noise - Commercial,BROOKLYN,Closed
12/27/2015 11:41:32 PM,Illegal Parking,STATEN ISLAND,Closed
12/27/2015 11:41:27 PM,Noise - Commercial,MANHATTAN,Closed
12/27/2015 11:39:36 PM,Noise - Commercial,MANHATTAN,Closed
12/27/2015 11:36:13 PM,Blocked Driveway,BRONX,Closed
12/27/2015 11:34:19 PM,Illegal Parking,BROOKLYN,Closed
12/27/2015 11:32:01 PM,Blocked Driveway,QUEENS,Closed
12/27/2015 11:28:57 PM,Blocked Driveway,QUEENS,Closed
12/27/2015 11:27:58 PM,Noise - Commercial,MANHATTAN,Closed
12/27/2015 11:27:54 PM,Blocked Driveway,BROOKLYN,Closed
12/27/2015 11:27:06 PM,Noise - Commercial,MANHATTAN,Closed
12/27/2015 11:26:21 PM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/27/2015 11:25:28 PM,Noise - Commercial,BROOKLYN,Closed
12/27/2015 11:25:27 PM,Blocked Driveway,BRONX,Closed
12/27/2015 11:23:13 PM,Illegal Parking,QUEENS,Closed
12/27/2015 11:22:40 PM,Illegal Parking,STATEN ISLAND,Closed
12/27/2015 11:22:36 PM,Blocked Driveway,BROOKLYN,Closed
12/27/2015 11:20:54 PM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/27/2015 11:20:07 PM,Noise - Street/Sidewalk,BROOKLYN,Closed
12/27/2015 11:19:14 PM,Illegal Parking,STATEN ISLAND,Closed
12/27/2015 11:18:53 PM,Noise - Commercial,MANHATTAN,Closed
12/27/2015 11:18:47 PM,Illegal Parking,BROOKLYN,Closed
12/27/2015 11:17:33 PM,Blocked Driveway,BROOKLYN,Closed
12/27/2015 11:16:39 PM,Illegal Parking,QUEENS,Closed
12/27/2015 11:12:07 PM,Blocked Driveway,MANHATTAN,Closed
12/27/2015 11:09:03 PM,Illegal Parking,BROOKLYN,Closed
12/27/2015 11:06:11 PM,Illegal Parking,BROOKLYN,Closed
12/27/2015 11:05:28 PM,Illegal Parking,BROOKLYN,Closed
12/27/2015 11:04:06 PM,Noise - Street/Sidewalk,QUEENS,Closed
12/27/2015 11:02:26 PM,Illegal Parking,BROOKLYN,Closed
12/27/2015 11:02:14 PM,Blocked Driveway,QUEENS,Closed
12/27/2015 11:01:46 PM,Noise - Commercial,QUEENS,Closed
12/27/2015 10:59:25 PM,Derelict Vehicle,BROOKLYN,Closed
12/27/2015 10:58:14 PM,Illegal Parking,BROOKLYN,Closed
12/27/2015 10:57:38 PM,Noise - Commercial,MANHATTAN,Closed
12/27/2015 10:56:52 PM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/27/2015 10:55:44 PM,Illegal Parking,BROOKLYN,Closed
12/27/2015 10:55:38 PM,Noise - Commercial,MANHATTAN,Closed
12/27/2015 10:54:59 PM,Illegal Parking,BROOKLYN,Closed
12/27/2015 10:54:21 PM,Blocked Driveway,QUEENS,Closed
12/27/2015 10:50:50 PM,Noise - Street/Sidewalk,BROOKLYN,Closed
12/27/2015 10:49:22 PM,Posting Advertisement,STATEN ISLAND,Closed
12/27/2015 10:48:40 PM,Blocked Driveway,BROOKLYN,Closed
12/27/2015 10:48:36 PM,Blocked Driveway,BRONX,Closed
12/27/2015 10:47:59 PM,Illegal Parking,BROOKLYN,Closed
12/27/2015 10:47:56 PM,Posting Advertisement,STATEN ISLAND,Closed
12/27/2015 10:43:45 PM,Noise - Commercial,QUEENS,Closed
12/27/2015 10:42:59 PM,Illegal Parking,QUEENS,Closed
12/27/2015 10:42:15 PM,Blocked Driveway,QUEENS,Closed
12/27/2015 10:42:00 PM,Blocked Driveway,BROOKLYN,Closed
12/27/2015 10:41:54 PM,Noise - Commercial,MANHATTAN,Closed
12/27/2015 10:38:34 PM,Blocked Driveway,BROOKLYN,Closed
12/27/2015 10:38:22 PM,Blocked Driveway,BRONX,Closed
12/27/2015 10:37:26 PM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/27/2015 10:37:19 PM,Derelict Vehicle,QUEENS,Closed
12/27/2015 10:36:16 PM,Illegal Parking,STATEN ISLAND,Closed
12/27/2015 10:35:41 PM,Blocked Driveway,BROOKLYN,Closed
12/27/2015 10:30:59 PM,Illegal Parking,STATEN ISLAND,Closed
12/27/2015 10:28:35 PM,Noise - Street/Sidewalk,BROOKLYN,Closed
12/27/2015 10:28:07 PM,Noise - Street/Sidewalk,BROOKLYN,Closed
12/27/2015 10:26:56 PM,Illegal Parking,QUEENS,Closed
12/27/2015 10:25:35 PM,Blocked Driveway,QUEENS,Closed
12/27/2015 10:22:33 PM,Noise - Commercial,MANHATTAN,Closed
12/27/2015 10:21:27 PM,Illegal Parking,BROOKLYN,Closed
12/27/2015 10:21:06 PM,Blocked Driveway,BROOKLYN,Closed
12/27/2015 10:20:24 PM,Illegal Parking,MANHATTAN,Closed
12/27/2015 10:18:50 PM,Posting Advertisement,STATEN ISLAND,Closed
12/27/2015 10:18:38 PM,Noise - Commercial,BROOKLYN,Closed
12/27/2015 10:18:33 PM,Blocked Driveway,QUEENS,Closed
12/27/2015 10:18:14 PM,Blocked Driveway,BROOKLYN,Closed
12/27/2015 10:17:22 PM,Posting Advertisement,STATEN ISLAND,Closed
12/27/2015 10:15:52 PM,Posting Advertisement,STATEN ISLAND,Closed
12/27/2015 10:13:45 PM,Blocked Driveway,QUEENS,Closed
12/27/2015 10:12:27 PM,Illegal Parking,QUEENS,Closed
12/27/2015 10:11:05 PM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/27/2015 10:10:40 PM,Blocked Driveway,BROOKLYN,Closed
12/27/2015 10:10:16 PM,Illegal Parking,QUEENS,Closed
12/27/2015 10:09:06 PM,Noise - Vehicle,QUEENS,Closed
12/27/2015 10:08:28 PM,Blocked Driveway,QUEENS,Closed
12/27/2015 10:08:04 PM,Blocked Driveway,QUEENS,Closed
12/27/2015 10:07:17 PM,Illegal Parking,QUEENS,Closed
12/27/2015 10:06:43 PM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/27/2015 10:04:37 PM,Noise - Commercial,MANHATTAN,Closed
12/27/2015 10:03:44 PM,Blocked Driveway,QUEENS,Closed
12/27/2015 10:03:42 PM,Noise - Street/Sidewalk,Unspecified,Closed
12/27/2015 10:03:10 PM,Illegal Parking,BROOKLYN,Closed
12/27/2015 09:59:21 PM,Blocked Driveway,QUEENS,Closed
12/27/2015 09:57:45 PM,Illegal Parking,BROOKLYN,Closed
12/27/2015 09:57:35 PM,Noise - Commercial,MANHATTAN,Closed
12/27/2015 09:55:01 PM,Blocked Driveway,BRONX,Closed
12/27/2015 09:53:21 PM,Illegal Parking,BROOKLYN,Closed
12/27/2015 09:53:21 PM,Noise - Commercial,BRONX,Closed
12/27/2015 09:53:10 PM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/27/2015 09:48:44 PM,Blocked Driveway,BROOKLYN,Closed
12/27/2015 09:47:08 PM,Blocked Driveway,BROOKLYN,Closed
12/27/2015 09:41:35 PM,Animal Abuse,QUEENS,Closed
12/27/2015 09:40:11 PM,Illegal Parking,QUEENS,Closed
12/27/2015 09:39:09 PM,Blocked Driveway,QUEENS,Closed
12/27/2015 09:37:50 PM,Blocked Driveway,QUEENS,Closed
12/27/2015 09:37:20 PM,Illegal Parking,BROOKLYN,Closed
12/27/2015 09:36:45 PM,Blocked Driveway,QUEENS,Closed
12/27/2015 09:36:05 PM,Blocked Driveway,MANHATTAN,Closed
12/27/2015 09:35:44 PM,Blocked Driveway,QUEENS,Closed
12/27/2015 09:35:12 PM,Illegal Parking,QUEENS,Closed
12/27/2015 09:34:45 PM,Illegal Parking,BROOKLYN,Closed
12/27/2015 09:33:59 PM,Blocked Driveway,BROOKLYN,Closed
12/27/2015 09:30:09 PM,Blocked Driveway,BROOKLYN,Closed
12/27/2015 09:28:34 PM,Noise - Street/Sidewalk,QUEENS,Closed
12/27/2015 09:27:07 PM,Noise - Commercial,MANHATTAN,Closed
12/27/2015 09:26:38 PM,Illegal Parking,MANHATTAN,Closed
12/27/2015 09:25:55 PM,Noise - Commercial,MANHATTAN,Closed
12/27/2015 09:25:27 PM,Blocked Driveway,BROOKLYN,Closed
12/27/2015 09:25:01 PM,Noise - Commercial,MANHATTAN,Closed
12/27/2015 09:24:52 PM,Illegal Parking,BROOKLYN,Closed
12/27/2015 09:24:00 PM,Noise - Commercial,MANHATTAN,Closed
12/27/2015 09:23:24 PM,Blocked Driveway,BROOKLYN,Closed
